school_number_id,university,university_full,state,SD,region,division,uni_size,size_class,uni_type,department_umbrella,position,gender,number,collector,verified
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,comp_sci,instructor,female,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,comp_sci,instructor,male,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,engineering,tt,female,2,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,engineering,tt,male,1,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,engineering,instructor,female,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,engineering,instructor,male,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,math,tt,female,1,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,math,tt,male,3,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,math,instructor,female,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,math,instructor,male,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,physics ,tt,female,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,physics ,tt,male,1,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,physics ,instructor,female,0,SA,y
94,Carroll,Carroll College,Montana,n,west,mountain,1300,medium,PUI,physics ,instructor,male,1,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,biology,tt,female,6,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,biology,tt,male,6,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,biology,instructor,female,1,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,biology,instructor,male,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,chemistry,tt,female,3,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,chemistry,tt,male,4,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,chemistry,instructor,female,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,chemistry,instructor,male,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,comp_sci,tt,female,1,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,comp_sci,tt,male,4,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,comp_sci,instructor,female,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,comp_sci,instructor,male,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,math,tt,female,3,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,math,tt,male,3,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,math,instructor,female,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,math,instructor,male,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,physics ,tt,female,1,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,physics ,tt,male,4,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,physics ,instructor,female,0,SA,y
93,Carthage,Carthage College,Wisconsin,n,midwest,e_n_central,2600,medium,PUI,physics ,instructor,male,0,SA,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,biology,tt,female,9,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,biology,tt,male,13,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,biology,instructor,female,16,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,biology,instructor,male,4,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,chemistry,tt,female,2,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,chemistry,tt,male,8,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,chemistry,instructor,female,11,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,chemistry,instructor,male,11,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,engineering,tt,female,9,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,engineering,tt,male,15,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,engineering,instructor,female,12,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,engineering,instructor,male,15,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,math,tt,female,3,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,math,tt,male,14,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,math,instructor,female,11,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,math,instructor,male,12,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,physics ,tt,female,1,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,physics ,tt,male,8,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,physics ,instructor,female,1,dg,y
114,Chapman,Chapman University,California,n,west,pacific,7400,medium,R2,physics ,instructor,male,2,dg,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,biology,tt,female,5,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,biology,tt,male,8,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,biology,instructor,female,1,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,biology,instructor,male,0,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,chemistry,tt,female,2,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,chemistry,tt,male,6,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,chemistry,instructor,female,0,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,chemistry,instructor,male,1,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,comp_sci,tt,female,1,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,comp_sci,tt,male,6,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,comp_sci,instructor,female,0,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,comp_sci,instructor,male,0,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,math,tt,female,0,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,math,tt,male,5,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,math,instructor,female,0,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,math,instructor,male,1,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,physics ,tt,female,1,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,physics ,tt,male,5,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,physics ,instructor,female,0,ALL,y
68,CU,Clark University,Massachusetts,n,northeast,new_england,3400,medium,R2,physics ,instructor,male,0,ALL,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,instructor,female,11,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,instructor,male,4,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,tt,female,13,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,tt,male,20,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,instructor,female,4,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,instructor,male,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,tt,female,10,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,biology,tt,male,15,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,chemistry,instructor,female,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,chemistry,instructor,male,12,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,chemistry,tt,female,4,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,chemistry,tt,male,18,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,comp_sci,instructor,female,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,comp_sci,instructor,male,4,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,comp_sci,tt,female,11,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,comp_sci,tt,male,27,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,9,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,19,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,10,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,2,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,2,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,20,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,29,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,0,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,0,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,2,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,6,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,11,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,1,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,0,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,17,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,female,2,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,instructor,male,5,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,female,2,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,engineering,tt,male,28,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,math,instructor,female,16,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,math,instructor,male,16,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,math,tt,female,11,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,math,tt,male,37,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,physics,instructor,female,2,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,physics,instructor,male,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,physics,tt,female,3,NS,y
11,CU,Clemson University,South Carolina,n,south,s_atlantic,27000,large,R1,physics,tt,male,24,NS,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,biology,tt,female,5,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,biology,tt,male,11,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,biology,instructor,female,12,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,biology,instructor,male,6,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,chemistry,tt,female,0,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,chemistry,tt,male,8,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,chemistry,instructor,female,5,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,chemistry,instructor,male,1,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,comp_sci,tt,female,3,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,comp_sci,tt,male,4,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,comp_sci,instructor,female,4,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,comp_sci,instructor,male,9,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,math,tt,female,3,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,math,tt,male,12,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,math,instructor,female,13,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,math,instructor,male,4,SA,y
95,CCarolina,Coastal Carolina University,South Carolina,n,south,s_atlantic,10400,large,PUI,physics ,tt,female,2,SA,y
